variable,value,pop,logged_iso2,mean_w,se_w,count,question_n,question_text
eng_cst,A moderate amount,smb business leaders,RO,.23624235,.037713546,38,157,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,RO,.069366492,.022558225,14,157,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,RS,.028227385,.022661503,5,97,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,RS,.1601897,.05018558,15,97,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,RS,.20199531,.054934405,17,97,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,RS,.32496089,.064084217,33,97,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,RS,.28462672,.061741225,27,97,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,SA,.074663691,.090066887,2,16,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,SA,.1046375,.10488268,2,16,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,SA,.32038352,.15989234,4,16,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,SA,.19309464,.13525616,5,16,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,SA,.3072207,.15808232,3,16,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,SE,.088756844,.032236855,11,129,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,SE,.24053198,.048447989,37,129,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,SE,.088081628,.032125894,12,129,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,SE,.16385297,.041956872,23,129,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,SE,.41877654,.055923887,46,129,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,SG,.057424456,.033547893,5,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,SG,.31782642,.067143068,20,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,SG,.15451306,.052118845,14,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,SG,.23722774,.061339315,24,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,SG,.23300828,.060959268,25,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,SK,.088021927,.029550841,11,132,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,SK,.18038215,.040103722,23,132,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,SK,.20895812,.042404465,26,132,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,SK,.35549918,.049924448,47,132,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,SK,.16713861,.038914099,25,132,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,SN,.17686287,.045667034,13,106,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,SN,.16023028,.043903664,19,106,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,SN,.25491109,.052161109,26,106,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,SN,.2290246,.050293252,25,106,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,SN,.17897119,.045879547,23,106,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,SV,.13392782,.044140138,16,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,SV,.23469156,.054927297,19,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,SV,.26671088,.057316445,23,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,SV,.23509604,.054960079,19,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,SV,.12957369,.043525688,11,88,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,TH,.2405636,.04846324,37,169,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,TH,.13633947,.038907573,19,169,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,TH,.27542973,.050652098,49,169,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,TH,.26142007,.049821869,45,169,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,TH,.086247101,.031830132,19,169,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,TN,.12174927,.062010907,5,35,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,TN,.060111623,.045075756,2,35,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,TN,.21626353,.078073263,8,35,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,TN,.27801016,.08496137,10,35,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,TN,.32386547,.088741042,10,35,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,TR,.25112239,.053757664,51,168,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,TR,.071100414,.031857576,13,168,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,TR,.40655908,.060889557,59,168,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,TR,.20753686,.050272375,36,168,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,TR,.063681267,.030269828,9,168,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,TT,.24731138,.061573196,12,73,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,TT,.19587633,.056638844,17,73,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,TT,.16101697,.052453488,13,73,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,TT,.27206066,.063510053,21,73,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,TT,.12373462,.04699216,10,73,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,TW,.18599643,.056214478,22,148,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,TW,.24394897,.062045138,26,148,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,TW,.15507121,.052294783,34,148,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,TW,.24275602,.061942056,42,148,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,TW,.17222735,.054549314,24,148,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,TZ,.2124806,.049209915,19,94,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,TZ,.2390153,.051305406,21,94,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,TZ,.20004465,.048123661,22,94,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,TZ,.10604733,.037039872,11,94,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,TZ,.24241209,.051553242,21,94,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,UG,.151921,.026825968,35,259,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,UG,.12278692,.024527708,29,259,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,UG,.38737875,.036407616,101,259,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,UG,.17767166,.028566698,48,259,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,UG,.16024165,.027415313,46,259,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,US,.18416099,.028720992,59,341,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,US,.17472793,.028137021,67,341,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,US,.14409341,.026021577,61,341,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,US,.22912401,.031140525,68,341,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,US,.26789364,.032814566,86,341,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,UY,.10348813,.048688818,8,69,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,UY,.22932523,.067199707,13,69,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,UY,.086713262,.044983398,8,69,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,UY,.28133065,.071875185,20,69,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,UY,.29914278,.073191382,20,69,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,VN,.093396358,.044956692,8,101,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,VN,.30189687,.070926696,27,101,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,VN,.15502171,.055916462,18,101,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,VN,.33810106,.07308694,31,101,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,VN,.11158401,.048644058,17,101,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,ZA,,,,,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,ZA,,,,,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,ZA,.47360763,.28263864,1,5,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,ZA,.48541144,.28291273,3,5,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,ZA,.040980853,.11222033,1,5,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A great deal,smb business leaders,ZM,.16388315,.023419078,49,336,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A little,smb business leaders,ZM,.19306317,.024971155,61,336,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A lot,smb business leaders,ZM,.28535956,.028569929,96,336,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,A moderate amount,smb business leaders,ZM,.17978233,.024294458,60,336,"Thinking about the past 12 months, how much have current energy costs affected your business?"
eng_cst,Not at all,smb business leaders,ZM,.17791185,.024195287,70,336,"Thinking about the past 12 months, how much have current energy costs affected your business?"
sex,Female,smb business leaders,AE,.24674095,.059463479,16,91,What is your gender?
sex,Male,smb business leaders,AE,.75325906,.059463475,75,91,What is your gender?
sex,Female,smb business leaders,AL,.23411578,.062193234,21,109,What is your gender?
sex,Male,smb business leaders,AL,.76588428,.06219323,88,109,What is your gender?
sex,Female,smb business leaders,AO,.12089667,.062001821,3,38,What is your gender?
sex,Male,smb business leaders,AO,.8791033,.062001828,35,38,What is your gender?
sex,Female,smb business leaders,AR,.3998276,.073161878,33,83,What is your gender?
sex,Male,smb business leaders,AR,.6001724,.073161878,50,83,What is your gender?
sex,Female,smb business leaders,AT,.38257921,.04536774,104,244,What is your gender?
sex,Male,smb business leaders,AT,.61742079,.04536774,140,244,What is your gender?
sex,Female,smb business leaders,AU,.55445033,.036617693,166,315,What is your gender?
sex,Male,smb business leaders,AU,.44554961,.036617693,149,315,What is your gender?
sex,Female,smb business leaders,AZ,.077607118,.038988899,13,112,What is your gender?
sex,Male,smb business leaders,AZ,.9223929,.038988896,99,112,What is your gender?
sex,Female,smb business leaders,BA,.38248852,.062008373,36,87,What is your gender?
sex,Male,smb business leaders,BA,.61751145,.062008373,51,87,What is your gender?
sex,Female,smb business leaders,BD,.1942227,.13570863,4,20,What is your gender?
sex,Male,smb business leaders,BD,.80577725,.13570864,16,20,What is your gender?
sex,Female,smb business leaders,BE,.35862464,.038898055,81,210,What is your gender?
sex,Male,smb business leaders,BE,.64137536,.038898055,129,210,What is your gender?
sex,Female,smb business leaders,BF,.2739203,.053183082,17,95,What is your gender?
sex,Male,smb business leaders,BF,.72607964,.053183082,78,95,What is your gender?
sex,Female,smb business leaders,BG,.44774252,.050095301,60,137,What is your gender?
sex,Male,smb business leaders,BG,.55225748,.050095301,77,137,What is your gender?
sex,Female,smb business leaders,BJ,.32902724,.070519038,18,90,What is your gender?
sex,Male,smb business leaders,BJ,.67097282,.070519038,72,90,What is your gender?
sex,Female,smb business leaders,BO,.34152123,.049087487,34,118,What is your gender?
sex,Male,smb business leaders,BO,.65847874,.049087487,84,118,What is your gender?
sex,Female,smb business leaders,BR,.50343829,.057509489,84,178,What is your gender?
sex,Male,smb business leaders,BR,.49656168,.057509489,94,178,What is your gender?
sex,Female,smb business leaders,CA,.56103432,.035208333,165,319,What is your gender?
sex,Male,smb business leaders,CA,.43896562,.035208333,154,319,What is your gender?
sex,Female,smb business leaders,CH,.47052437,.053738412,87,172,What is your gender?
sex,Male,smb business leaders,CH,.52947557,.053738412,85,172,What is your gender?
sex,Female,smb business leaders,CI,.3225787,.055474803,25,99,What is your gender?
sex,Male,smb business leaders,CI,.67742121,.05547481,74,99,What is your gender?
sex,Female,smb business leaders,CL,.36630708,.051420335,57,146,What is your gender?
sex,Male,smb business leaders,CL,.63369298,.051420335,89,146,What is your gender?
sex,Female,smb business leaders,CM,.37838385,.076585434,21,64,What is your gender?
sex,Male,smb business leaders,CM,.62161618,.076585434,43,64,What is your gender?
sex,Female,smb business leaders,CO,.55102521,.07487087,31,69,What is your gender?
sex,Male,smb business leaders,CO,.44897479,.07487087,38,69,What is your gender?
sex,Female,smb business leaders,CR,.38133544,.043864124,73,185,What is your gender?
sex,Male,smb business leaders,CR,.61866456,.043864124,112,185,What is your gender?
sex,Female,smb business leaders,CY,.38645837,.051874056,47,136,What is your gender?
sex,Male,smb business leaders,CY,.61354172,.051874056,89,136,What is your gender?
sex,Female,smb business leaders,CZ,.34187421,.041491978,63,191,What is your gender?
sex,Male,smb business leaders,CZ,.65812576,.041491978,128,191,What is your gender?
sex,Female,smb business leaders,DE,.36728084,.046455242,82,223,What is your gender?
sex,Male,smb business leaders,DE,.63271916,.046455242,141,223,What is your gender?
sex,Female,smb business leaders,DK,.38646886,.04740471,51,155,What is your gender?
sex,Male,smb business leaders,DK,.61353111,.04740471,104,155,What is your gender?
sex,Female,smb business leaders,DO,.3479768,.067636147,34,93,What is your gender?
sex,Male,smb business leaders,DO,.65202314,.067636147,59,93,What is your gender?
sex,Female,smb business leaders,DZ,.36766621,.14126319,6,13,What is your gender?
sex,Male,smb business leaders,DZ,.63233376,.1412632,7,13,What is your gender?
sex,Female,smb business leaders,EC,.46763435,.067127563,34,92,What is your gender?
sex,Male,smb business leaders,EC,.53236568,.067127563,58,92,What is your gender?
sex,Female,smb business leaders,EG,.20086449,.090346344,7,29,What is your gender?
sex,Male,smb business leaders,EG,.79913545,.090346351,22,29,What is your gender?
sex,Female,smb business leaders,ES,.41211748,.047865123,92,239,What is your gender?
sex,Male,smb business leaders,ES,.58788246,.047865126,147,239,What is your gender?
sex,Female,smb business leaders,ET,.1682317,.044206001,12,97,What is your gender?
sex,Male,smb business leaders,ET,.83176833,.044206001,85,97,What is your gender?
sex,Female,smb business leaders,FI,.54081118,.038204089,136,280,What is your gender?
sex,Male,smb business leaders,FI,.45918882,.038204089,144,280,What is your gender?
sex,Female,smb business leaders,FR,.52680367,.039378282,133,251,What is your gender?
sex,Male,smb business leaders,FR,.4731963,.039378282,118,251,What is your gender?
sex,Female,smb business leaders,GB,.50694317,.037723888,156,289,What is your gender?
sex,Male,smb business leaders,GB,.49305686,.037723888,133,289,What is your gender?
sex,Female,smb business leaders,GH,.22065297,.039014969,28,177,What is your gender?
sex,Male,smb business leaders,GH,.77934706,.039014969,149,177,What is your gender?
sex,Female,smb business leaders,GN,.16140833,.033529773,17,139,What is your gender?
sex,Male,smb business leaders,GN,.83859164,.033529773,122,139,What is your gender?
sex,Female,smb business leaders,GR,.27937213,.038407803,51,185,What is your gender?
sex,Male,smb business leaders,GR,.7206279,.038407803,134,185,What is your gender?
sex,Female,smb business leaders,GT,.36201188,.067635678,27,71,What is your gender?
sex,Male,smb business leaders,GT,.63798809,.067635685,44,71,What is your gender?
sex,Female,smb business leaders,HK,.66374832,.090263158,59,115,What is your gender?
sex,Male,smb business leaders,HK,.33625168,.090263158,56,115,What is your gender?
sex,Female,smb business leaders,HN,.37647173,.053959444,43,108,What is your gender?
sex,Male,smb business leaders,HN,.62352824,.053959444,65,108,What is your gender?
sex,Female,smb business leaders,HR,.38895759,.04976853,51,119,What is your gender?
sex,Male,smb business leaders,HR,.61104244,.04976853,68,119,What is your gender?
sex,Female,smb business leaders,HU,.41598484,.037150823,91,232,What is your gender?
sex,Male,smb business leaders,HU,.58401519,.037150823,141,232,What is your gender?
sex,Female,smb business leaders,ID,.35019681,.044554692,62,242,What is your gender?
sex,Male,smb business leaders,ID,.64980322,.044554688,180,242,What is your gender?
sex,Female,smb business leaders,IE,.47394443,.056197293,78,156,What is your gender?
sex,Male,smb business leaders,IE,.52605551,.056197297,78,156,What is your gender?
sex,Female,smb business leaders,IL,.46980345,.047709584,85,206,What is your gender?
sex,Male,smb business leaders,IL,.53019661,.047709584,121,206,What is your gender?
sex,Female,smb business leaders,IN,.033541031,.019800562,4,130,What is your gender?
sex,Male,smb business leaders,IN,.96645898,.019800561,126,130,What is your gender?
sex,Female,smb business leaders,IQ,.081073441,.055840939,3,43,What is your gender?
sex,Male,smb business leaders,IQ,.9189266,.055840928,40,43,What is your gender?
sex,Female,smb business leaders,IT,.38232332,.055855125,50,123,What is your gender?
sex,Male,smb business leaders,IT,.61767668,.055855125,73,123,What is your gender?
sex,Female,smb business leaders,JO,.21451885,.067319468,12,60,What is your gender?
sex,Male,smb business leaders,JO,.7854811,.067319475,48,60,What is your gender?
sex,Female,smb business leaders,JP,.36234754,.039203316,101,424,What is your gender?
sex,Male,smb business leaders,JP,.63765246,.039203316,323,424,What is your gender?
sex,Female,smb business leaders,KE,.2517924,.060841203,14,77,What is your gender?
sex,Male,smb business leaders,KE,.74820763,.060841203,63,77,What is your gender?
sex,Female,smb business leaders,KH,.48602843,.098616719,31,86,What is your gender?
sex,Male,smb business leaders,KH,.51397157,.098616719,55,86,What is your gender?
sex,Female,smb business leaders,KR,.36387989,.073119104,64,231,What is your gender?
sex,Male,smb business leaders,KR,.63612008,.073119111,167,231,What is your gender?
sex,Female,smb business leaders,KW,.17482997,.065641738,11,64,What is your gender?
sex,Male,smb business leaders,KW,.82517004,.065641738,53,64,What is your gender?
sex,Female,smb business leaders,LA,.53126556,.054982644,46,110,What is your gender?
sex,Male,smb business leaders,LA,.46873444,.054982644,64,110,What is your gender?
sex,Female,smb business leaders,LB,.52946842,.070727803,38,97,What is your gender?
sex,Male,smb business leaders,LB,.47053161,.070727803,59,97,What is your gender?
sex,Female,smb business leaders,LK,.17586552,.042194434,24,142,What is your gender?
sex,Male,smb business leaders,LK,.82413447,.042194434,118,142,What is your gender?
sex,Female,smb business leaders,LT,.45663226,.063234963,40,89,What is your gender?
sex,Male,smb business leaders,LT,.54336774,.063234963,49,89,What is your gender?
sex,Female,smb business leaders,LY,.21013196,.061404854,10,59,What is your gender?
sex,Male,smb business leaders,LY,.78986806,.06140485,49,59,What is your gender?
sex,Female,smb business leaders,MA,.1210074,.085571058,2,19,What is your gender?
sex,Male,smb business leaders,MA,.87899262,.085571058,17,19,What is your gender?
sex,Female,smb business leaders,MK,.25502804,.057710275,16,86,What is your gender?
sex,Male,smb business leaders,MK,.74497193,.057710279,70,86,What is your gender?
sex,Female,smb business leaders,ML,.10101816,.027075285,12,173,What is your gender?
sex,Male,smb business leaders,ML,.89898193,.027075274,161,173,What is your gender?
sex,Female,smb business leaders,MM,.39653736,.075068548,34,74,What is your gender?
sex,Male,smb business leaders,MM,.6034627,.075068548,40,74,What is your gender?
sex,Female,smb business leaders,MW,.073382311,.027710212,7,136,What is your gender?
sex,Male,smb business leaders,MW,.92661768,.027710212,129,136,What is your gender?
sex,Female,smb business leaders,MX,.48832789,.057087488,49,107,What is your gender?
sex,Male,smb business leaders,MX,.51167214,.057087485,58,107,What is your gender?
sex,Female,smb business leaders,MY,.54272032,.045390047,97,252,What is your gender?
sex,Male,smb business leaders,MY,.45727971,.045390047,155,252,What is your gender?
sex,Female,smb business leaders,MZ,.22445089,.054473873,16,95,What is your gender?
sex,Male,smb business leaders,MZ,.77554911,.054473873,79,95,What is your gender?
sex,Female,smb business leaders,NG,.42754856,.055124074,49,127,What is your gender?
sex,Male,smb business leaders,NG,.57245141,.055124074,78,127,What is your gender?
sex,Female,smb business leaders,NI,.50130004,.048792224,61,134,What is your gender?
sex,Male,smb business leaders,NI,.4986999,.048792224,73,134,What is your gender?
sex,Female,smb business leaders,NL,.42870966,.037966013,121,288,What is your gender?
sex,Male,smb business leaders,NL,.57129031,.037966013,167,288,What is your gender?
sex,Female,smb business leaders,NO,.49675816,.048985146,62,162,What is your gender?
sex,Male,smb business leaders,NO,.50324184,.048985146,100,162,What is your gender?
sex,Female,smb business leaders,NP,.23040147,.074026436,7,42,What is your gender?
sex,Male,smb business leaders,NP,.76959854,.074026436,35,42,What is your gender?
sex,Female,smb business leaders,NZ,.54142785,.037212655,131,254,What is your gender?
sex,Male,smb business leaders,NZ,.45857215,.037212655,123,254,What is your gender?
sex,Female,smb business leaders,OM,.15101607,.037700552,21,181,What is your gender?
sex,Male,smb business leaders,OM,.84898394,.037700552,160,181,What is your gender?
sex,Female,smb business leaders,PA,.43755043,.055515479,62,157,What is your gender?
sex,Male,smb business leaders,PA,.56244951,.055515483,95,157,What is your gender?
sex,Female,smb business leaders,PE,.44180834,.053489428,44,127,What is your gender?
sex,Male,smb business leaders,PE,.55819166,.053489428,83,127,What is your gender?
sex,Female,smb business leaders,PH,.55054188,.055247027,64,116,What is your gender?
sex,Male,smb business leaders,PH,.44945812,.055247027,52,116,What is your gender?
sex,Female,smb business leaders,PK,.23051216,.076899551,7,41,What is your gender?
sex,Male,smb business leaders,PK,.76948786,.076899551,34,41,What is your gender?
sex,Female,smb business leaders,PL,.43407995,.042479906,76,194,What is your gender?
sex,Male,smb business leaders,PL,.56592005,.042479906,118,194,What is your gender?
sex,Female,smb business leaders,PT,.44197637,.051664211,79,161,What is your gender?
sex,Male,smb business leaders,PT,.55802363,.051664211,82,161,What is your gender?
sex,Female,smb business leaders,PY,.50692666,.044305474,72,178,What is your gender?
sex,Male,smb business leaders,PY,.49307337,.044305474,106,178,What is your gender?
sex,Female,smb business leaders,QA,.18325806,.057998694,13,76,What is your gender?
sex,Male,smb business leaders,QA,.81674194,.057998694,63,76,What is your gender?
sex,Female,smb business leaders,RO,.41861907,.052520439,53,133,What is your gender?
sex,Male,smb business leaders,RO,.5813809,.052520439,80,133,What is your gender?
sex,Female,smb business leaders,RS,.43059334,.066381514,44,101,What is your gender?
sex,Male,smb business leaders,RS,.56940669,.066381507,57,101,What is your gender?
sex,Female,smb business leaders,SA,.11852215,.085042447,3,25,What is your gender?
sex,Male,smb business leaders,SA,.88147789,.085042432,22,25,What is your gender?
sex,Female,smb business leaders,SE,.43441916,.048627958,55,157,What is your gender?
sex,Male,smb business leaders,SE,.5655809,.048627958,102,157,What is your gender?
sex,Female,smb business leaders,SG,.46536934,.064186223,54,135,What is your gender?
sex,Male,smb business leaders,SG,.53463066,.064186223,81,135,What is your gender?
sex,Female,smb business leaders,SK,.40098655,.044605348,56,169,What is your gender?
sex,Male,smb business leaders,SK,.59901345,.044605348,113,169,What is your gender?
sex,Female,smb business leaders,SN,.40623668,.057100579,31,118,What is your gender?
sex,Male,smb business leaders,SN,.59376335,.057100575,87,118,What is your gender?
sex,Female,smb business leaders,SV,.34396034,.061893012,31,89,What is your gender?
sex,Male,smb business leaders,SV,.65603971,.061893012,58,89,What is your gender?
sex,Female,smb business leaders,TH,.53339261,.045652702,108,243,What is your gender?
sex,Male,smb business leaders,TH,.46660733,.045652702,135,243,What is your gender?
sex,Female,smb business leaders,TN,.34883365,.0948015,11,32,What is your gender?
sex,Male,smb business leaders,TN,.65116626,.094801508,21,32,What is your gender?
sex,Female,smb business leaders,TR,.25075626,.05001051,27,189,What is your gender?
sex,Male,smb business leaders,TR,.74924374,.05001051,162,189,What is your gender?
sex,Female,smb business leaders,TT,.5518254,.06253843,55,97,What is your gender?
sex,Male,smb business leaders,TT,.44817457,.06253843,42,97,What is your gender?
sex,Female,smb business leaders,TW,.40382567,.065535448,56,180,What is your gender?
sex,Male,smb business leaders,TW,.59617436,.065535448,124,180,What is your gender?
sex,Female,smb business leaders,TZ,.29738551,.049586501,23,116,What is your gender?
sex,Male,smb business leaders,TZ,.70261449,.049586501,93,116,What is your gender?
sex,Female,smb business leaders,UG,.22747354,.029914627,46,284,What is your gender?
sex,Male,smb business leaders,UG,.7725265,.029914625,238,284,What is your gender?
sex,Female,smb business leaders,US,.56736088,.030817227,249,452,What is your gender?
sex,Male,smb business leaders,US,.43263918,.030817227,203,452,What is your gender?
sex,Female,smb business leaders,UY,.40633056,.074211203,31,74,What is your gender?
sex,Male,smb business leaders,UY,.59366947,.074211203,43,74,What is your gender?
sex,Female,smb business leaders,VN,.4479827,.060836773,50,161,What is your gender?
sex,Male,smb business leaders,VN,.55201733,.060836773,111,161,What is your gender?
sex,Female,smb business leaders,ZA,.64684516,.21739994,3,8,What is your gender?
sex,Male,smb business leaders,ZA,.35315484,.21739994,5,8,What is your gender?
sex,Female,smb business leaders,ZM,.30569202,.026778294,100,400,What is your gender?
sex,Male,smb business leaders,ZM,.69430792,.026778297,300,400,What is your gender?
bus_emp_pln_12m,Don't know,smb business leaders,AE,.1659018,.058404893,15,63,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We do not plan to change the number of employees,smb business leaders,AE,.30838856,.072509564,16,63,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
bus_emp_pln_12m,We plan to hire more employees,smb business leaders,AE,.40663111,.077121913,24,63,"Thinking about the next 12 months, how does your business plan to change its number of employees?"
